"Brand","SKU","Category","Title","Text","Quantity","Price","Price Old","Photo","Characteristics:Cantitate","Characteristics:Putere","Characteristics:Tip","Characteristics:Grit","Characteristics:Greutate"
"DNK'a","T0651","Gel Lac","DNK'a  Gel Polish №0089 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9f4d4392f3ad3eaa93eb500061e688b2.jpg","12 ml","","","",""
"DNK'a","T0652","Gel Lac","DNK'a  Gel Polish №0090 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","7","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1af6dba1ff1e2262c892852a4d1a5b81.jpg","12 ml","","","",""
"DNK'a","T0653","Gel Lac","DNK'a  Gel Polish №0091 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1f15e4e3e2ad7ea4d11bd60913d4ddfa.jpg","12 ml","","","",""
"DNK'a","T0654","Gel Lac","DNK'a  Gel Polish №0092 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","4","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d7860877254207aab418cbf70983d2af.webp","12 ml","","","",""
"DNK'a","T0655","Gel Lac","DNK'a  Gel Polish №0093 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","1","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/4be1e1390a9a7093a9224200926be345.jpg","12 ml","","","",""
"DNK'a","T0656","Gel Lac","DNK'a  Gel Polish №0095 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","5","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0b9438495346c7ab33bc5e7e330a998b.jpg","12 ml","","","",""
"DNK'a","T0657","Gel Lac","DNK'a  Gel Polish №0097 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/6ff0b92b8fa7e46836ca287ebdd381cd.jpg","12 ml","","","",""
"DNK'a","T0658","Gel Lac","DNK'a  Gel Polish №0099 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b4a43440b7bf9d66821af536aef0e4ab.jpg","12 ml","","","",""
"DNK'a","T0659","Gel Lac","DNK'a  Gel Polish №0100 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","4","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/661fa28df1f5a0690aa5ca5b75fd2ae4.jpg","12 ml","","","",""
"DNK'a","T0660","Gel Lac","DNK'a  Gel Polish №0111 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b93cac27f202821cc28c2a034c4a9c09.jpg","12 ml","","","",""
"DNK'a","T0661","Gel Lac","DNK'a  Gel Polish №0112 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/da50182c29bf84352d53d8d80a142220.jpg","12 ml","","","",""
"DNK'a","T0662","Gel Lac","DNK'a  Gel Polish №0113 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","5","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/22d4c9850b41c0d35e1bd0f708868a06.jpg","12 ml","","","",""
"DNK'a","T0663","Gel Lac","DNK'a  Gel Polish №0114 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","5","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9a251b6006f7dd09cd381d8aa819e035.jpg","12 ml","","","",""
"DNK'a","T0664","Gel Lac","DNK'a  Gel Polish №0116 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0664.jpg","12 ml","","","",""
"DNK'a","T0665","Gel Lac","DNK'a  Gel Polish №0122 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0665.jpg","12 ml","","","",""
"DNK'a","T0666","Gel Lac","DNK'a  Gel Polish №0123 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","4","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c7ce26c841cc19132baaee0a0e3ae927.jpg","12 ml","","","",""
"DNK'a","T0667","Gel Lac","DNK'a  Gel Polish №0124 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/e9deb5ea4c33fdcc26d6fa1c2000f378.jpg","12 ml","","","",""
"DNK'a","T0668","Gel Lac","DNK'a  Gel Polish №0125 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/6544b558bdef5ff3b1818fe6dc2c31e1.jpg","12 ml","","","",""
"DNK'a","T0669","Gel Lac","DNK'a  Gel Polish №0128 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b78a1f812c5899d4fc7bb60a18e81bac.jpg","12 ml","","","",""
"DNK'a","T0670","Gel Lac","DNK'a  Gel Polish №0129 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","1","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/2bdb7e208694ba3f93c69a9cb2fd6ec7.webp","12 ml","","","",""
"DNK'a","T0672","Gel Lac","DNK'a  Gel Polish №0136 Cat Eye 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/5bbac3adbd7b28f30b9d5e53a915ed1a.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d05377bf854e64aa1a64120a5987ad81.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/8a0d31fff5c8e9d96683a19467a05fe6.jpg","12 ml","","","",""
"DNK'a","T0673","Gel Lac","DNK'a  Gel Polish №0137 Cat Eye 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/12123f439d277bd2f280a77194262b9f.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9f5b910916727cc18fb71b48e592846d.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/8a0d31fff5c8e9d96683a19467a05fe6.jpg","12 ml","","","",""
"DNK'a","T0674","Gel Lac","DNK'a  Gel Polish №0138 Autumn Kiss 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0674.jpg","12 ml","","","",""
"DNK'a","T0675","Gel Lac","DNK'a  Gel Polish №Ultra Black 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/2082626a7452c2d7c0e8449d0b59fc83.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/e97ddf21cc1b4b5d67dabdbe19f84c24.jpg","12 ml","","","",""
"DNK'a","T0676","Gel Lac","DNK'a  Gel Polish №Ultra Red 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/91411122a7477e7b880d6afb4b79ca8b.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/647abc7d8b07f5cd74a5899f893c9118.webp","12 ml","","","",""
"DNK'a","T0677","Gel Lac","DNK'a  Gel Polish №Ultra White 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/e4b97f58e2bf7498c629685250c873f1.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/e97ddf21cc1b4b5d67dabdbe19f84c24.jpg","12 ml","","","",""
"DNK'a","T0678","Gel Lac","DNK'a  Gel Polish SPALAH №0101 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/4ec64cdcb8bf67d58d88b977500a2c0a.jpg","12 ml","","","",""
"DNK'a","T0679","Gel Lac","DNK'a  Gel Polish SPALAH №0103 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","2","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/530b4f679f461fa0eeb8e7dc3d78a7b1.jpg","12 ml","","","",""
"DNK'a","T0680","Gel Lac","DNK'a  Gel Polish SPALAH №0105 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","3","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/a3e867370a205d9c2331e8219162ee78.jpg","12 ml","","","",""
"DNK'a","T0681","Gel Lac","DNK'a  Gel Polish SPALAH №0107 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","0","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9803bb6f8ba4f334a1ef8f66d8b0760c.jpg","12 ml","","","",""
"DNK'a","T0682","Gel Lac","DNK'a  Gel Polish SPALAH №0108 12ml","DNK'a Gel Polish  – colecție de gel-lacuri foarte pigmentate, care oferă acoperire completă cu un singur strat. Se aplică ușor, se nivelează singur pe unghie, se usucă rapid și are rezistență îndelungată. Formula este compatibilă cu alte branduri și oferă un finisaj uniform și elegant.","1","139","155","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/6337e3b951e4b1e311d0021ea06cc887.jpg","12 ml","","","",""
"DNK'a","T2347","Topuri","DNK'a  Cover  Top 12ml №Art deco","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0ceec3062b3a84361cb1f4093b45512a.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/996da7bacab2e78bcd7cf52e6191eae6.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b73ed33708f510bb5ab74e72e0866b95.jpg","12 ml","","","",""
"DNK'a","T2348","Topuri","DNK'a  Cover  Top 12ml №Old Money","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/302cdf115c8ee27182c74a5c1b4130f9.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b89244dd6bf5676e4569db8e52628aba.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b73ed33708f510bb5ab74e72e0866b95.jpg","12 ml","","","",""
"DNK'a","T2349","Topuri","DNK'a  Cover  Top 12ml  Top Milky","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","5","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9889d95df031c06ac5d497b6a95a9620.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1dd01f88692333541be8cb3a9ab964c8.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/844a85e9183b16450ca9eb284373da9d.webp","12 ml","","","",""
"DNK'a","T2351","Topuri","DNK'a  Cover  Top 12ml №0001 Amsterdam","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","20","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/67c63856bb9995cd777c844784513ae2.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2344","Topuri","DNK'a  Cover  Top 12ml №0002 Valencia","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","4","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2345","Topuri","DNK'a  Cover  Top 12ml №0003 Dublin","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/55c0295628d869fccdd3c64ee9a5a3f3.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2352","Topuri","DNK'a  Cover  Top 12ml №0004 Nice","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d92ab3abb6c9cd439c1b10e6a959fb2e.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2353","Topuri","DNK'a  Cover  Top 12ml №0005 Provence","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","3","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/e4f8658740d097731b102ef8e45da790.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2354","Topuri","DNK'a  Cover  Top 12ml №0006 Portothino","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c8b009cb06709572e45a59ea8023ec10.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/05a15d081f35c4591c8ad146f42fcf3a.jpg","12 ml","","","",""
"DNK'a","T2355","Topuri","DNK'a  Cover  Top 12ml №0007 Vienna","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","4","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c9a5235cad065acb26b1b10af628f864.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9fe2979db623057aab284381da28c086.jpg","12 ml","","","",""
"DNK'a","T2356","Topuri","DNK'a  Cover  Top 12ml №0008 Bordo","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","4","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/aee08f22cb3b18b50c7a2fb2a078d7ef.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9fe2979db623057aab284381da28c086.jpg","12 ml","","","",""
"DNK'a","T2346","Topuri","DNK'a  Cover  Top 12ml №0009 Rome","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","5","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2346.jpg","12 ml","","","",""
"DNK'a","T2357","Topuri","DNK'a  Cover  Top 12ml №0011 Paris","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b57ae0b22197a5500ef3004b82aa79e0.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9fe2979db623057aab284381da28c086.jpg","12 ml","","","",""
"DNK'a","T2358","Topuri","DNK'a  Cover  Top 12ml №0012 Prague","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","3","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1a89f52904d54cba8983b7048dd0ab1a.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9fe2979db623057aab284381da28c086.jpg","12 ml","","","",""
"DNK'a","T2359","Topuri","DNK'a  Cover  Top 12ml №0013 Bologna","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/3abc490a6ba86682b2848512737c7b70.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/efdca932cc31bbb485eb66c3fbd81d6b.jpg","12 ml","","","",""
"DNK'a","T2360","Topuri","DNK'a  Cover  Top 12ml №0014 BUDAPEST","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0d939c607b07b303fda0cba640cdfd92.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/efdca932cc31bbb485eb66c3fbd81d6b.jpg","12 ml","","","",""
"DNK'a","T2361","Topuri","DNK'a  Cover  Top 12ml №0015 Madrid","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b07efafca84aa47d6fd06cc17ed85338.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/efdca932cc31bbb485eb66c3fbd81d6b.jpg","12 ml","","","",""
"DNK'a","T2362","Topuri","DNK'a  Cover  Top 12ml №0016 Sofia","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/efdca932cc31bbb485eb66c3fbd81d6b.jpg","12 ml","","","",""
"DNK'a","T2363","Topuri","DNK'a  Cover  Top 12ml №0018 Helsinki","DNK'a Cover Top - este o colecție de top coat-uri camuflaj, fără strat lipicios, în nuanțe delicate și plăcute. Acestea acoperă perfect imperfecțiunile și denivelările unghiei, oferind un aspect uniform și permițând reducerea timpului de lucru în timpul manichiurii.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/320da30c3e4067ffe5281bd4ca953414.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/efdca932cc31bbb485eb66c3fbd81d6b.jpg","12 ml","","","",""
"DNK'a","T1987","Solutii pregatitoare","DNK'a  Cuticule Remover 30ml","Remuver profesional pe bază de uree, ideal pentru manichiura clasică, combinată sau cu freză. Înmoaie cuticula, hidratează și hrănește pielea uscată și delicată din jurul unghiilor.","0","103","115","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/3df8f525319aad636bc9851dc9effe0d.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/5f14966d5e1e68a16a881df4eea384ee.jpg","30 ml","","","",""
"DNK'a","2933","Solutii pregatitoare","DNK'a  Cuticule Remover with Alkaline 30ml","Remuver profesional pe bază de uree, ideal pentru manichiura clasică, combinată sau cu freză. Înmoaie cuticula, hidratează și hrănește pielea uscată și delicată din jurul unghiilor.","0","103","115","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/2933.jpg","30 ml","","","",""
